장소유형코드,대상시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,제한속도,관리기관명,관리기관전화번호,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
01,서안산노인전문병원,경기도,단원구,41273,경기도 안산시 단원구 원포공원로 54,경기도 안산시 단원구 초지동 742,37.303308,126.809893,30,경기도 안산시 단원구 경제교통과,031-481-6295,경기안산단원경찰서,N,0,8,2020-03-02,3930000,경기도 안산시
01,아너스요양병원,경기도,단원구,41273,경기도 안산시 단원구 원포공원1로 49,경기도 안산시 단원구 초지동 743-4,37.302409,126.812303,30,경기도 안산시 단원구 경제교통과,031-481-6295,경기안산단원경찰서,N,0,8,2020-03-02,3930000,경기도 안산시
01,단원구노인복지관,경기도,단원구,41273,경기도 안산시 단원구 선부광장1로 134,경기도 안산시 단원구 선부동 1077-9,37.332269,126.810584,30,경기도 안산시 단원구 경제교통과,031-481-6295,경기안산단원경찰서,Y,2,10,2020-03-02,3930000,경기도 안산시
02,안산시장애인종합복지관,경기도,단원구,41273,경기도 안산시 단원구 원초로 80,경기도 안산시 단원구 초지동 604-10,37.325950,126.806562,30,경기도 안산시 단원구 경제교통과,031-481-6295,경기안산단원경찰서,Y,1,20,2020-03-02,3930000,경기도 안산시
02,아름다운 동행,경기도,단원구,41273,경기도 안산시 단원구 화정천동로6길 15-1,경기도 안산시 단원구 와동 793-17,37.346517,126.820638,30,경기도 안산시 단원구 경제교통과,031-481-6295,경기안산단원경찰서,Y,1,15,2020-03-02,3930000,경기도 안산시
1,대현2리경로당,경상북도,봉화군,47920,경상북도 봉화군 석포면 청옥로 1901,경상북도 봉화군 석포면 대현리 90-17,37.060034,129.0050440423,30,봉화군,054-679-6293,봉화경찰서,Y,2,7,2020-04-07,5240000,경상북도 봉화군
1,동작노인 종합복지관,서울특별시,동작구,11590,서울특별시 동작구 상도로11길 7,서울특별시 동작구 대방동 335-10,37.50039208,126.9291105,30,동작구청,02-820-1570,동작경찰서,N,,,2020-04-01,3190000,서울특별시 동작구
1,사당노인 종합복지관,서울특별시,동작구,11590,서울특별시 동작구 남부순환로 2081,서울특별시 동작구 사당동 1044-42,37.47701786,126.9798536,30,동작구청,02-820-1570,동작경찰서,N,,,2020-04-01,3190000,서울특별시 동작구
1,한마음경로당,서울특별시,동작구,11590,서울특별시 동작구 만양로4길 38,서울특별시 동작구 본동 산 11-1,37.50794283,126.9510677,30,동작구청,02-820-1570,동작경찰서,N,,,2020-04-01,3190000,서울특별시 동작구
1,청운노인복지센터,서울특별시,동작구,11590,서울특별시 동작구 국사봉1길 145,서울특별시 동작구 상도동 290-1,37.49571292,126.9333533,30,동작구청,02-820-1570,동작경찰서,N,,,2020-04-01,3190000,서울특별시 동작구
1,청송경로당,서울특별시,동작구,11590,서울특별시 동작구 상도로52길 23,서울특별시 동작구 상도동 471-7,37.49723526,126.9510295,30,동작구청,02-820-1570,동작경찰서,N,,,2020-04-01,3190000,서울특별시 동작구
1,낙원경로당,서울특별시,동작구,11590,서울특별시 동작구 상도로30길 73,서울특별시 동작구 상도동 28-24,37.50394683,126.9448365,30,동작구청,02-820-1570,동작경찰서,N,,,2020-04-01,3190000,서울특별시 동작구
1,청남노인요양공동생활가정,서울특별시,동작구,11590,서울특별시 동작구 강남초등8길 20,서울특별시 동작구 상도1동 572,37.50527944,126.9510242,30,동작구청,02-820-1570,동작경찰서,N,,,2020-04-01,3190000,서울특별시 동작구
1,혜성원,경기도,안성시,41550,경기도 안성시 양성면 양성로 581,경기도 안성시 양성면 장서리 337,37.10466794,127.2105264,30,경기도 안성시,031-678-2813,안성경찰서,N,,7,2020-03-20,4080000,경기도 안성시
1,당북경로당,경기도,안성시,41550,경기도 안성시 죽산면 용설로 236,경기도 안성시 죽산면 용설리 600-3,37.0625959,127.444158,30,경기도 안성시,031-678-2813,안성경찰서,N,,6,2020-03-20,4080000,경기도 안성시
1,죽산 서부마을 경로당,경기도,안성시,41550,경기도 안성시 죽산면 죽산초교길 32,경기도 안성시 죽산면 죽산리 415-9,37.076652,127.420236,30,경기도 안성시,031-678-2813,안성경찰서,N,,12,2020-03-20,4080000,경기도 안성시
1,광천경로당,경기도,안성시,41550,경기도 안성시 일죽면 금일로 267-3,경기도 안성시 일죽면 화봉리 466-5,37.075869,127.474461,30,경기도 안성시,031-678-2813,안성경찰서,N,,6,2020-03-20,4080000,경기도 안성시
1,난촌마을경로당,경기도,안성시,41550,경기도 안성시 공도읍 난촌길 81,경기도 안성시 공도읍 승두리 229-1,36.987233,127.1698863186,30,경기도 안성시,031-678-2813,안성경찰서,N,,6,2020-03-20,4080000,경기도 안성시
1,신흥경로당,경기도,안성시,41550,경기도 안성시 장기로 60번길 33-3,경기도 안성시 신흥동 422-4,37.0030384834,127.2690493057,30,경기도 안성시,031-678-2813,안성경찰서,N,,5,2020-03-20,4080000,경기도 안성시
1,비암2리장수마을회관,경기도,양주시,41630,경기도 양주시 광적면 부흥로 21번길 5,경기도 양주시 광적면 비암리 743-5,37.8055726745,126.9126951675,30,경기도 양주시 도로과,031-8082-6736,양주경찰서,Y,1,6,2020-03-27,5590000,경기도 양주시
1,삼하리마을회관,경기도,양주시,41630,경기도 양주시 장흥면 일영로 375,경기도 양주시 장흥면 삼하리 107-1,37.6780890756,126.9228748082,50,경기도 양주시 도로과,031-8082-6736,양주경찰서,Y,1,14,2020-03-27,5590000,경기도 양주시
1,선암1리마을회관,경기도,양주시,41630,경기도 양주시 은현면 은현로 46,경기도 양주시 은현면 선암리 511-1,37.8731309577,127.0236862428,30,경기도 양주시 도로과,031-8082-6736,양주경찰서,Y,1,14,2020-03-27,5590000,경기도 양주시
1,광적노인회,경기도,양주시,41630,경기도 양주시 광적면 가래비길 114,경기도 양주시 광적면 가납리 850-4,37.8252448458,126.9842027213,30,경기도 양주시 도로과,031-8082-6736,양주경찰서,Y,1,8,2020-03-27,5590000,경기도 양주시
1,홍죽2리마을회관,경기도,양주시,41630,경기도 양주시 백석읍 월암로 82,경기도 양주시 백석읍 홍죽리 416-27,37.8016975014,126.9561250362,30,경기도 양주시 도로과,031-8082-6736,양주경찰서,Y,1,6,2020-03-27,5590000,경기도 양주시
1,양주노블케어요양원,경기도,양주시,41630,경기도 양주시 은현면 화합로 969번길 185-105,경기도 양주시 은현면 용암리 640,37.8685797075,127.0364454753,30,경기도 양주시 도로과,031-8082-6736,양주경찰서,N,0,4,2020-03-27,5590000,경기도 양주시
1,참좋은이웃 노인요양공동생활가정,경기도,양주시,41630,경기도 양주시 백석읍 양주산성로 800번길 87-15,경기도 양주시 백석읍 가업리 520-2,37.7935466215,126.9710575127,30,경기도 양주시 도로과,031-8082-6736,양주경찰서,N,0,6,2020-03-27,5590000,경기도 양주시
1,방성1리마을회관,경기도,양주시,41630,경기도 양주시 백석읍 고릉말로 50,경기도 양주시 백석읍 방성리 238-2,37.8005632533,126.9995776077,50,경기도 양주시 도로과,031-8082-6736,양주경찰서,Y,3,14,2020-03-27,5590000,경기도 양주시
1,가업1리 경로당,경기도,양주시,41630,경기도 양주시 백석읍 양주산성로 760,경기도 양주시 백석읍 가업리 249,37.7871934140,126.9726221063,30,경기도 양주시 도로과,031-8082-6736,양주경찰서,N,0,6,2020-03-27,5590000,경기도 양주시
1,하패1리 경로당,경기도,양주시,41630,경기도 양주시 은현면 운하로 433번길 11,경기도 양주시 은현면 하패리 349,37.8883465215,127.0364051967,30,경기도 양주시 도로과,031-8082-6736,양주경찰서,Y,1,5,2020-03-27,5590000,경기도 양주시
1,도하1리 할아버지 경로당,경기도,양주시,41630,경기도 양주시 은현면 그루고개로 490,경기도 양주시 은현면 도하리 129-3,37.8526521546,127.0135351469,30,경기도 양주시 도로과,031-8082-6736,양주경찰서,Y,1,6,2020-03-27,5590000,경기도 양주시
1,도하1리 할머니 경로당,경기도,양주시,41630,경기도 양주시 은현면 그루고개로 490,경기도 양주시 은현면 도하리 129-3,37.8526521546,127.0135351469,30,경기도 양주시 도로과,031-8082-6736,양주경찰서,Y,1,6,2020-03-27,5590000,경기도 양주시
1,구평종합사회복지관,부산광역시,사하구,26380,부산광역시 사하구 을숙도대로 744,,35.08563822,128.9867137,30,부산광역시 사하구,051-220-4552,부산사하경찰서,N,0,24,2020-03-25,3340000,부산광역시 사하구
1,사하구노인복지회관,부산광역시,사하구,26380,부산광역시 사하구 하신번영로 155,,35.0964029,128.9600056,30,부산광역시 사하구,051-220-4552,부산사하경찰서,N,0,14,2020-03-25,3340000,부산광역시 사하구
1,사하사랑채노인복지관,부산광역시,사하구,26380,부산광역시 사하구 사리로 35,,35.10300921,128.9987036,30,부산광역시 사하구,051-220-4552,부산사하경찰서,N,0,11,2020-03-25,3340000,부산광역시 사하구
1,사하구 종합사회복지관,부산광역시,사하구,26380,부산광역시 사하구 감내1로 127,,35.09369284,129.0079888,30,부산광역시 사하구,051-220-4552,부산사하경찰서,N,0,6,2020-03-25,3340000,부산광역시 사하구
1,내원노인복지센터,부산광역시,사하구,26380,부산광역시 사하구 다대낙조2길 15,,35.05102069,128.963606,30,부산광역시 사하구,051-220-4552,부산사하경찰서,N,0,11,2020-03-25,3340000,부산광역시 사하구
1,평화양로원,부산광역시,사하구,26380,부산광역시 사하구 승학로233번길 49,,35.10423738,128.9896474,30,부산광역시 사하구,051-220-4552,부산사하경찰서,N,0,8,2020-03-25,3340000,부산광역시 사하구
1,부산광역시 노인 종합복지관,부산광역시,연제구,26470,부산광역시 연제구 거제천로230번길 18,부산광역시 연제구 연산동 578-3,35.19115343,129.0821016,30,부산광역시 연제구청,051-665-4555,연제경찰서,Y,1,5.2,2020-03-23,3370000,부산광역시 연제구
2,부산광역시 장애인 종합복지관,부산광역시,연제구,26470,부산광역시 연제구 중앙대로1150번길 15,부산광역시 연제구 연산동 578-5,35.19056266,129.0815476,30,부산광역시 연제구청,051-665-4555,연제경찰서,Y,1,5.2,2020-03-23,3370000,부산광역시 연제구
1,강서노인종합복지관,부산광역시,강서구,26440,부산광역시 강서구 체육공원로 39,부산광역시 강서구 대저1동 2812,35.20732663,128.9734691,50,부산 강서구,051-970-4556,부산 강서경찰서,Y,,18,2020-02-28,3360000,부산광역시 강서구
1,낙동종합사회복지관,부산광역시,강서구,26440,부산광역시 강서구 순아강변길 5,부산광역시 강서구 명지동 627-28,35.11976243,128.9028146,60,부산 강서구,051-970-4556,부산 강서경찰서,Y,,16,2020-02-28,3360000,부산광역시 강서구
1,참사랑노인건강센터,부산광역시,강서구,26440,부산광역시 강서구 상덕로119번길28-11,부산광역시 강서구 강동동 2290,35.19283822,128.9173604,50,부산 강서구,051-970-4556,부산 강서경찰서,Y,,10,2020-02-28,3360000,부산광역시 강서구
1,매주3리노인회관,충청남도,천안시,44130,충청남도 천안시 서북구 성환읍 연암율금로 389,,36.9091429291,127.121273,30,충청남도 천안시,041-521-5885,서북경찰서,Y,1,6,2020-01-14,6440000,충청남도
1,대한노인회 봉서당노인회관,충청남도,천안시,44130,충청남도 천안시 서북구 쌍용11길 57,,36.8024937465,127.1264301257,30,충청남도 천안시,041-521-5885,서북경찰서,Y,1,6,2020-01-14,6440000,충청남도
1,도림리 노인회관,충청남도,천안시,44130,충청남도 천안시 서북구 입장면 성진로 1176,,36.914736,127.259449,30,충청남도 천안시,041-521-5885,서북경찰서,Y,2,6,2020-01-14,6440000,충청남도
1,판정2리 노인회관,충청남도,천안시,44130,충청남도 천안시 서북구 직산읍 산직촌길 15-4,,36.909713,127.170987,30,충청남도 천안시,041-521-5885,서북경찰서,N,,3~6,2020-01-14,6440000,충청남도
1,석곡리 노인회관,충청남도,천안시,44130,충청남도 천안시 서북구 직산읍 연암율금로 27,,36.888915,127.0907506550,30,충청남도 천안시,041-521-5885,서북경찰서,Y,1,6,2020-01-14,6440000,충청남도
1,사라리노인회관,충청남도,천안시,44130,충청남도 천안시 서북구 2공단1로 41,,36.847243,127.118223,30,충청남도 천안시,041-521-5885,서북경찰서,N,,6,2020-01-14,6440000,충청남도
1,마정1리 노인회관,충청남도,천안시,44130,충청남도 천안시 서북구 직산읍 금곡로 235,,36.879678,127.0993047856,30,충청남도 천안시,041-521-5885,서북경찰서,Y,1,6,2020-01-14,6440000,충청남도
1,율금2리 노인회관,충청남도,천안시,44130,충청남도 천안시 서북구 성환읍 율금1길 261,,36.9037604645,127.107475,30,충청남도 천안시,041-521-5885,서북경찰서,N,,6,2020-01-14,6440000,충청남도
1,수헐리 노인회관,충청남도,천안시,44130,충청남도 천안시 서북구 직산읍 군수1길 13,,36.8943935146,127.138061,30,충청남도 천안시,041-521-5885,서북경찰서,Y,1,6,2020-01-14,6440000,충청남도
1,천안시립노인전문병원,충청남도,천안시,44130,충청남도 천안시 동남구 목천읍 삼방로 735,,36.8254178373,127.2261955822,30,충청남도 천안시,041-521-5885,동남경찰서,Y,1,6,2020-01-14,6440000,충청남도
1,아우내은빛복지관,충청남도,천안시,44130,충청남도 천안시 동남구 병천면 병천2로 51,,36.7664825979,127.3020364885,30,충청남도 천안시,041-521-5885,동남경찰서,Y,1,6,2020-01-14,6440000,충청남도
1,대한노인회 천안지회,충청남도,천안시,44130,충청남도 천안시 동남구 중앙로 217,,36.817711,127.152547,30,충청남도 천안시,041-521-5885,동남경찰서,Y,1,14,2020-01-14,6440000,충청남도
1,행복나눔전문요양원,충청남도,천안시,44130,충청남도 천안시 동남구 태조산길 266,,36.8205665860,127.1888401361,30,충청남도 천안시,041-521-5885,동남경찰서,Y,1,6,2020-01-14,6440000,충청남도
1,광덕3리경로당,충청남도,천안시,44130,충청남도 천안시 동남구 광덕면 휴암1길 5,,36.677734,127.0584566323,30,충청남도 천안시,041-521-5885,동남경찰서,Y,1,6,2020-01-14,6440000,충청남도
1,대평2리 노인회관,충청남도,천안시,44130,충청남도 천안시 동남구 광덕면 피덕길 16,,36.6747230599,127.144434,30,충청남도 천안시,041-521-5885,동남경찰서,N,,6,2020-01-14,6440000,충청남도
1,보산원1리 노인회관,충청남도,천안시,44130,충청남도 천안시 동남구 광덕면 보산원4길6,,36.6907404841,127.075253,30,충청남도 천안시,041-521-5885,동남경찰서,N,,6,2020-01-14,6440000,충청남도
1,목천읍 천안실버타운,충청남도,천안시,44130,충청남도 천안시 동남구 목천읍 운전4길 6,,36.7652979542,127.2306422996,30,충청남도 천안시,041-521-5885,동남경찰서,Y,1,6,2020-01-14,6440000,충청남도
1,광덕면 대흥경로당,충청남도,천안시,44130,충청남도 천안시 동남구 광덕면 광풍로 859,,36.703482,127.1058594951,30,충청남도 천안시,041-521-5885,동남경찰서,N,,6,2020-01-14,6440000,충청남도
1,광덕리2구 마을회관,충청남도,천안시,44130,충청남도 천안시 동남구 광덕면 광풍로 230,,36.672483,127.050935,30,충청남도 천안시,041-521-5885,동남경찰서,Y,1,6~9,2020-01-14,6440000,충청남도
1,매당1리 경로당,충청남도,천안시,44130,충청남도 천안시 동남구 광덕면 쇳골길 16,,36.700153,127.098747,30,충청남도 천안시,041-521-5885,동남경찰서,N,,6,2020-01-14,6440000,충청남도
1,천안시종합사회복지관,충청남도,천안시,44130,충청남도 천안시 동남구 천안대로 361,,36.7812210787,127.1641295339,30,충청남도 천안시,041-521-5885,동남경찰서,N,,12,2020-01-14,6440000,충청남도
1,종합사회복지관,충청남도,공주시,44150,충청남도 공주시 의당면 의당로 257,충청남도 공주시 의당면 청룡리 903,36.49468423,127.1360622,30,충청남도 공주시,041-841-2215,공주경찰서,N,0,6.5,2020-01-01,6440000,충청남도
1,도천노인회관,충청남도,공주시,44150,충청남도 공주시 우성면 뜸밭길 160,충청남도 공주시 우성면 도천리 79-4,36.488994,127.091266,30,충청남도 공주시,041-853-9810,공주경찰서,N,0,6.5,2020-01-01,6440000,충청남도
1,화헌노인회관,충청남도,공주시,44150,충청남도 공주시 계룡면 영규대사로 101,충청남도 공주시 계룡면 화헌리 115-2,36.3268089,127.137423,30,충청남도 공주시,041-855-3998,공주경찰서,N,0,6.5,2020-01-01,6440000,충청남도
1,신풍노인복지회관,충청남도,공주시,44150,충청남도 공주시 신풍면 신풍길 81-11,충청남도 공주시 신풍면 산정리 311-2,36.5159312,126.9578756,30,충청남도 공주시,041-841-2525,공주경찰서,N,0,6.5,2020-01-01,6440000,충청남도
1,방문2리(여)경로당,충청남도,공주시,44150,충청남도 공주시 우성면 성곡길 200,충청남도 공주시 우성면 방문리 803-2,36.494163,127.068514,30,충청남도 공주시,041-853-3355,공주경찰서,N,0,6,2020-01-01,6440000,충청남도
1,중흥1리노인회관,충청남도,공주시,44150,충청남도 공주시 의당면 의당전의로 1025-1,,36.563768,127.177208,60,충청남도 공주시,041-855-1378,공주경찰서,N,0,6.5,2020-01-01,6440000,충청남도
1,남산1리 경노당,충청남도,공주시,44150,충청남도 공주시 탄천면 금백로 1232,,36.29855937,127.038065,60,충청남도 공주시,041-0000-0000,공주경찰서,N,0,6.5,2020-01-01,6440000,충청남도
1,향지2리 경노당,충청남도,공주시,44150,충청남도 공주시 계룡면 윗대실1길 7,,36.3506735,127.1120241,60,충청남도 공주시,041-0000-0000,공주경찰서,N,0,6,2020-01-01,6440000,충청남도
1,이곡리노인회관,충청남도,공주시,44150,충청남도 공주시 이인면 배실길 12,,36.36720935,127.033288,60,충청남도 공주시,041-857-5378,공주경찰서,N,0,6,2020-01-01,6440000,충청남도
1,구계1리노인회관,충청남도,공주시,44150,충청남도 공주시 유구읍 구계연종길 192-8,,36.585657,126.9859921,30,충청남도 공주시,041-841-5031,공주경찰서,N,0,6,2020-01-01,6440000,충청남도
1,수촌2구노인회관,충청남도,공주시,44150,충청남도 공주시 의당면 의당길 28-3,,36.507443,127.137614,30,충청남도 공주시,041-0000-0000,공주경찰서,N,0,6,2020-01-01,6440000,충청남도
1,안영리 노인회관,충청남도,공주시,44150,충청남도 공주시 탄천면 만마름길 142,,36.310565,127.062493,60,충청남도 공주시,041-852-8516,공주경찰서,N,0,6,2020-01-01,6440000,충청남도
1,용봉리 할머니방,충청남도,공주시,44150,충청남도 공주시 우성면 용봉어천길 11,,36.438751,127.020457,60,충청남도 공주시,041-0000-0000,공주경찰서,N,0,6,2020-01-01,6440000,충청남도
1,양화1리 노인회관,충청남도,공주시,44150,충청남도 공주시 계룡면 보목고개로 393,,36.33365611,127.1771439,60,충청남도 공주시,041-855-7940,공주경찰서,N,0,6.5,2020-01-01,6440000,충청남도
1,초봉리 푸새울노인회관,충청남도,공주시,44150,충청남도 공주시 이인면 숭선군로 127,,36.38940206,127.0700325,60,충청남도 공주시,041-857-0410,공주경찰서,N,0,6,2020-01-01,6440000,충청남도
1,연종리 노인회관,충청남도,공주시,44150,충청남도 공주시 유구읍 구계연종길 499,,36.6012041,127.0045734,60,충청남도 공주시,041-841-5890,공주경찰서,N,0,5,2020-01-01,6440000,충청남도
1,동해리 노인회관,충청남도,공주시,44150,충청남도 공주시 유구읍 안동해동길 10,,36.6135426,127.019508,60,충청남도 공주시,041-841-8868,공주경찰서,N,0,5~6.5,2020-01-01,6440000,충청남도
1,송곡1리노인회관,충청남도,공주시,44150,충청남도 공주시 반포면 송곡로 199,,36.40759215,127.263222,60,충청남도 공주시,041-857-0269,공주경찰서,N,0,6,2020-01-01,6440000,충청남도
1,매산동길노인회관,충청남도,공주시,44150,충청남도 공주시 매산동길 23-3,,36.470519,127.136137,30,충청남도 공주시,041-0000-0000,공주경찰서,N,0,6.5,2020-01-01,6440000,충청남도
2,명주원,충청남도,공주시,44150,충청남도 공주시 반포면 송곡로 255-7,충청남도 공주시 반포면 송곡리 268,36.411971,127.263492,60,충청남도 공주시,041-856-7296,공주경찰서,N,0,6,2020-01-01,6440000,충청남도
1,보령노인종합복지관,충청남도,보령시,45100,충청남도 보령시 대천로 113,충청남도 보령시 죽정동 703-1,36.35604971,126.6038988,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,20,2020-01-01,6440000,충청남도
1,죽청1리 노인회관,충청남도,보령시,45100,충청남도 보령시 웅천읍 죽청로 64,충청남도 보령시 웅천읍 죽청리211-2,36.2404033771,126.5538834613,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,장은1리 경로당,충청남도,보령시,45100,충청남도 보령시 천북면 홍보로 765-34,충청남도 보령시 천북면 장은리 375-3,36.5035332941,126.517543,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,영보2리 노인회관,충청남도,보령시,45100,충청남도 보령시 오천면 석소골길 9-2,충청남도 보령시 오천면 영보리 665,36.4191320688,126.5115855970,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,내평리 경로당,충청남도,보령시,45100,충청남도 보령시 미산면 내평봉성길 16,충청남도 보령시 미산면 내평리 287,36.2099606,126.6772486,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,봉덕1리 경로당,충청남도,보령시,45100,충청남도 보령시 남포면 고루머리길 39-30,충청남도 보령시 남포면 봉덕리 474-3,36.326217,126.5943470010,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,신산리 경로당,충청남도,보령시,45100,충청남도 보령시 청라면 죽성로 1083,충청남도 보령시 청라면 신산리 268,36.4271115,126.6843274,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,동부경로당,충청남도,보령시,45100,충청남도 보령시 남포면창동3길 42,충청남도 보령시 남포면 창동리 641-9,36.3172252424,126.6077922,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,정전1리 노인회관,충청남도,보령시,45100,충청남도 보령시 청소면 넙티로 166,충청남도 보령시 청소면 정전리 325-2,36.4423277642,126.6072663193,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,소송리경로당,충청남도,보령시,45100,충청남도 보령시 남포면 효방길 1,,36.3041411,126.584832,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,보령요양원,충청남도,보령시,45100,충청남도 보령시 남포면 보령남로308,,36.3179095211,126.6031743050,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,20,2020-01-01,6440000,충청남도
1,하만3리경로당,충청남도,보령시,45100,충청남도 보령시 천북면 홍보로 312-1,충청남도 보령시 천북면 하만리 710,36.4653787910,126.5248376,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,오포2리경로당,충청남도,보령시,45100,충청남도 보령시 오천면 오천중앙로 525,충청남도 보령시 오천면 오포리 645-1,36.4061184224,126.5220808,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,성주4리경로당,충청남도,보령시,45100,충청남도 보령시 성주면 청성로 406,충청남도 보령시 성주면 성주리 265-358,36.34859578,126.6577611,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,황룡1리경로당,충청남도,보령시,45100,충청남도 보령시 청라면돌모루길 18-7,충청남도 보령시 청라면 황룡리 1235,36.4240916,126.6468351,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,장현1리경로당,충청남도,보령시,45100,충청남도 보령시 청라면 오서산길 83-6,충청남도 보령시 청라면 장현리 850-1,36.4229006,126.6659720196,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,삼계리노인회관,충청남도,보령시,45100,충청남도 보령시 미산면 소삼계길 5,충청남도 보령시 미산면 삼계리 254-1,36.2040256935,126.6739223,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,용수리경로당,충청남도,보령시,45100,충청남도 보령시 미산면 판미로 1262-4,충청남도 보령시 미산면 용수리 1-2,36.27221446,126.6809676,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,성연1리 경로당,충청남도,보령시,45100,충청남도 보령시 청소면 넙티로 464,충청남도 보령시 청소면 성연리 335,36.4489150600,126.6350458,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,신송1리 경로당,충청남도,보령시,45100,충청남도 보령시 청소면 송덕신송길 496-4,충청남도 보령시 청소면 신송리 110,36.4590570023,126.5880518902,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,대천13통 경로당,충청남도,보령시,45100,충청남도 보령시 구시4길 21-4(대천동),충청남도 보령시 대천동 300-43,36.3464242,126.5934313,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,의식경로당,충청남도,보령시,45100,충청남도 보령시 청소면 광천로 77,충청남도 보령시 청소면 죽림리 415-91,36.48300167,126.6147789,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,수부1리 경로당,충청남도,보령시,45100,충청남도 보령시 웅천읍 만수로 454-7,,36.269963,126.6255549325,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,하만1리경로당,충청남도,보령시,45100,충청남도 보령시 천북면 홍보로 504-28,충청남도 보령시 천북면 하만리 239-9,36.4824484352,126.5289048182,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,하만2리경로당,충청남도,보령시,45100,충청남도 보령시 천북면 동산동길 14,충청남도 보령시 천북면 하만리 290-6,36.4819583457,126.5253011568,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,야현리경로당,충청남도,보령시,45100,충청남도 보령시 청소면 비야들길 56,충청남도 보령시 청소면 야현리 35-8,36.440512,126.5953593592,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,대창4리경로당,충청남도,보령시,45100,충청남도 보령시 웅천읍 대창증산로 68,충청남도 보령시 웅천읍 대창리 250-1,36.2202142106,126.6022491618,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,소황1리경로당,충청남도,보령시,45100,충청남도 보령시 웅천읍 소황4길 37,충청남도 보령시 웅천읍 소황리 951,36.2241515167,126.5457941376,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,풍계리경로당,충청남도,보령시,45100,충청남도 보령시 미산면 풍년동길 6,충청남도 보령시 미산면 풍계리 383-4,36.2871782826,126.6692143076,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,진죽3리경로당,충청남도,보령시,45100,충청남도 보령시 청소면 송덕신송길 98,충청남도 보령시 청소면 진죽리 941-4,36.4516394716,126.5718898833,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,대덕노인회관,충청남도,보령시,45100,충청남도 보령시 남포면 남포역전길 125,충청남도 보령시 남포면 봉덕리 633,36.313783,126.5947505203,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,신대4리경로당,충청남도,보령시,45100,충청남도 보령시 주교면 창머리1길 21,충청남도 보령시 주교면 신대리 1220,36.3670402971,126.5796010310,30,충청남도 보령시청,041-930-3981,보령경찰서,Y,1,8,2020-01-01,6440000,충청남도
